payment_id,customer_id,amount,payment_method,status,failure_reason,attempt_number,created_at
pay_04148,cust_0306,4999,upi,success,,3,2026-08-07T09:36:57.946821
pay_04149,cust_1228,1499,netbanking,success,,1,2026-08-11T01:10:57.946826
pay_04150,cust_0813,1999,upi,success,,2,2026-08-16T14:06:57.946830
pay_04151,cust_0359,1999,netbanking,success,,1,2026-08-16T09:53:57.946835
pay_04152,cust_0770,999,netbanking,success,,1,2026-08-15T23:22:57.946840
pay_04153,cust_0056,1499,upi,success,,1,2026-07-29T12:21:57.946844
pay_04154,cust_1424,1499,card,success,,1,2026-07-28T08:04:57.946850
pay_04155,cust_1056,199,card,success,,1,2026-07-27T14:33:57.946856
pay_04156,cust_0806,1499,wallet,success,,1,2026-07-26T05:43:57.946860
pay_04157,cust_0051,999,wallet,success,,1,2026-08-09T15:46:57.946865
pay_04158,cust_0717,999,card,failed,bank_error,1,2026-08-20T21:27:57.946870
pay_04159,cust_0587,199,card,success,,1,2026-07-23T00:50:57.946875
pay_04160,cust_0376,2499,netbanking,success,,1,2026-08-21T01:03:57.946880
pay_04161,cust_0206,1499,netbanking,success,,2,2026-07-22T23:51:57.946884
pay_04162,cust_1297,2499,card,success,,1,2026-07-31T09:27:57.946889
pay_04163,cust_0570,4999,netbanking,success,,1,2026-08-13T08:43:57.946894
pay_04164,cust_0081,499,netbanking,failed,timeout,1,2026-07-24T10:50:57.946899
pay_04165,cust_0516,4999,card,failed,timeout,1,2026-08-11T17:53:57.946904
pay_04166,cust_0860,1999,upi,failed,timeout,1,2026-08-14T07:24:57.946909
pay_04167,cust_0711,4999,upi,success,,1,2026-08-20T23:43:57.946914
pay_04168,cust_0275,1499,netbanking,success,,1,2026-08-15T05:23:57.946919
pay_04169,cust_0289,2499,upi,success,,1,2026-08-21T06:34:57.946924
pay_04170,cust_1453,1499,upi,failed,insufficient_funds,1,2026-07-31T23:48:57.946929
pay_04171,cust_0560,199,upi,success,,1,2026-07-27T05:33:57.946934
pay_04172,cust_1100,299,card,success,,1,2026-08-16T23:41:57.946938
pay_04173,cust_0835,499,wallet,success,,1,2026-07-26T03:58:57.946943
pay_04174,cust_1149,4999,netbanking,failed,network_error,1,2026-08-13T08:46:57.946948
pay_04175,cust_1468,999,upi,failed,authentication_failed,1,2026-08-02T14:01:57.946954
pay_04176,cust_0362,1999,card,success,,1,2026-08-13T19:47:57.946959
pay_04177,cust_0129,1999,card,success,,1,2026-07-24T14:28:57.946964
pay_04178,cust_1012,199,card,failed,network_error,1,2026-08-10T00:39:57.946969
pay_04179,cust_0278,1999,netbanking,success,,1,2026-08-02T01:39:57.946973
pay_04180,cust_1442,299,netbanking,success,,1,2026-08-22T08:58:57.946978
pay_04181,cust_0069,1999,netbanking,success,,2,2026-08-14T23:12:57.946982
pay_04182,cust_0312,299,card,success,,1,2026-08-12T16:31:57.946987
pay_04183,cust_1426,1999,card,success,,1,2026-08-01T15:51:57.946992
pay_04184,cust_0314,2499,upi,failed,authentication_failed,2,2026-08-06T02:47:57.946997
pay_04185,cust_1198,299,card,failed,network_error,2,2026-08-15T08:26:57.947002
pay_04186,cust_1043,2499,wallet,success,,1,2026-08-10T10:26:57.947006
pay_04187,cust_1396,1499,wallet,success,,1,2026-07-26T23:03:57.947011
pay_04188,cust_0705,299,netbanking,failed,bank_error,3,2026-08-18T14:08:57.947016
pay_04189,cust_0927,299,netbanking,success,,2,2026-08-08T11:48:57.947022
pay_04190,cust_1191,9999,upi,success,,3,2026-08-05T15:52:57.947026
pay_04191,cust_1309,999,wallet,failed,limit_exceeded,1,2026-08-10T02:19:57.947031
pay_04192,cust_0546,1999,netbanking,failed,timeout,1,2026-07-30T23:30:57.947036
pay_04193,cust_0707,299,upi,failed,limit_exceeded,1,2026-07-27T05:53:57.947041
pay_04194,cust_0945,9999,upi,failed,timeout,2,2026-08-21T21:18:57.947047
pay_04195,cust_0035,1499,netbanking,success,,2,2026-08-19T10:37:57.947051
pay_04196,cust_1209,499,netbanking,success,,1,2026-08-13T00:31:57.947056
pay_04197,cust_1264,9999,netbanking,success,,1,2026-08-15T23:02:57.947060
pay_04198,cust_0862,299,wallet,failed,bank_error,2,2026-08-06T19:34:57.947065
pay_04199,cust_1272,2499,card,success,,1,2026-08-21T22:49:57.947070
pay_04200,cust_1238,9999,upi,failed,authentication_failed,1,2026-07-27T15:00:57.947075
pay_04201,cust_0377,499,wallet,failed,bank_error,1,2026-08-21T00:35:57.947080
pay_04202,cust_0375,299,card,success,,1,2026-08-19T13:17:57.947084
pay_04203,cust_0989,1499,card,failed,insufficient_funds,1,2026-08-09T00:30:57.947090
pay_04204,cust_1234,2499,upi,failed,limit_exceeded,1,2026-08-15T00:38:57.947095
pay_04205,cust_0975,9999,upi,failed,timeout,2,2026-07-25T10:42:57.947100
pay_04206,cust_0883,9999,card,success,,1,2026-07-29T00:47:57.947105
pay_04207,cust_0207,4999,netbanking,success,,1,2026-08-18T18:33:57.947110
pay_04208,cust_0820,999,card,success,,2,2026-07-22T12:54:57.947114
pay_04209,cust_1272,1999,card,success,,2,2026-07-26T20:04:57.947119
pay_04210,cust_0951,999,netbanking,success,,1,2026-07-26T02:23:57.947123
pay_04211,cust_0303,199,card,failed,timeout,1,2026-07-24T10:05:57.947129
pay_04212,cust_1289,4999,wallet,success,,1,2026-08-14T14:04:57.947134
pay_04213,cust_1014,1499,netbanking,success,,2,2026-08-18T03:41:57.947138
pay_04214,cust_1246,299,card,failed,bank_error,1,2026-08-09T12:24:57.947144
pay_04215,cust_0097,9999,upi,success,,2,2026-07-31T13:59:57.947149
pay_04216,cust_0277,1999,wallet,success,,1,2026-08-21T18:04:57.947154
pay_04217,cust_0899,2499,wallet,success,,1,2026-08-20T21:56:57.947159
pay_04218,cust_1349,1499,wallet,success,,1,2026-07-27T19:32:57.947163
pay_04219,cust_0997,2499,wallet,success,,1,2026-08-19T18:06:57.947168
pay_04220,cust_0928,1999,upi,failed,insufficient_funds,2,2026-08-02T00:49:57.947173
pay_04221,cust_0556,499,netbanking,success,,1,2026-08-18T15:26:57.947177
pay_04222,cust_0855,1999,netbanking,success,,2,2026-08-13T19:32:57.947182
pay_04223,cust_1499,299,netbanking,success,,3,2026-08-03T07:27:57.947186
pay_04224,cust_1222,4999,upi,success,,2,2026-07-26T21:41:57.947191
pay_04225,cust_1023,999,upi,success,,1,2026-07-25T20:19:57.947195
pay_04226,cust_0533,1999,wallet,failed,timeout,1,2026-08-12T09:50:57.947200
pay_04227,cust_0028,1499,card,success,,1,2026-08-12T10:16:57.947205
pay_04228,cust_0082,299,wallet,failed,insufficient_funds,1,2026-07-30T15:18:57.947210
pay_04229,cust_1336,4999,upi,success,,3,2026-08-20T16:00:57.947215
pay_04230,cust_0896,999,netbanking,success,,1,2026-07-24T11:24:57.947220
pay_04231,cust_0216,199,netbanking,success,,1,2026-08-20T06:12:57.947224
pay_04232,cust_0229,999,card,success,,1,2026-08-06T01:05:57.947230
pay_04233,cust_1158,999,upi,success,,2,2026-07-25T07:21:57.947236
pay_04234,cust_0573,299,card,success,,1,2026-08-17T16:16:57.947241
pay_04235,cust_0226,9999,upi,failed,limit_exceeded,2,2026-07-29T07:14:57.947245
pay_04236,cust_0741,1999,card,failed,network_error,1,2026-08-04T03:44:57.947250
pay_04237,cust_0778,9999,wallet,success,,1,2026-08-11T00:10:57.947255
pay_04238,cust_0552,299,card,success,,1,2026-08-12T23:15:57.947260
pay_04239,cust_0595,499,card,failed,network_error,1,2026-07-28T14:58:57.947265
pay_04240,cust_1298,4999,card,success,,1,2026-07-24T08:07:57.947270
pay_04241,cust_0185,9999,wallet,failed,bank_error,1,2026-08-21T20:49:57.947275
pay_04242,cust_0859,4999,card,success,,1,2026-07-29T12:25:57.947279
pay_04243,cust_0662,299,card,failed,network_error,2,2026-07-27T02:55:57.947284
pay_04244,cust_1069,9999,card,success,,1,2026-08-11T23:14:57.947289
pay_04245,cust_1080,4999,upi,success,,1,2026-08-12T23:41:57.947294
pay_04246,cust_1306,1499,netbanking,success,,1,2026-08-05T05:56:57.947298
pay_04247,cust_0633,299,wallet,success,,1,2026-07-24T20:19:57.947303
pay_04248,cust_0960,1999,card,success,,1,2026-07-22T10:33:57.947308
pay_04249,cust_0133,2499,wallet,success,,1,2026-08-16T04:05:57.947313
pay_04250,cust_0430,199,netbanking,success,,3,2026-08-09T01:30:57.947317
pay_04251,cust_0214,4999,wallet,failed,network_error,1,2026-08-08T18:46:57.947322
pay_04252,cust_0931,199,netbanking,failed,bank_error,2,2026-08-01T16:22:57.947327
pay_04253,cust_0376,199,wallet,failed,limit_exceeded,1,2026-08-02T12:06:57.947334
pay_04254,cust_0689,2499,netbanking,success,,1,2026-08-14T16:31:57.947339
pay_04255,cust_1151,499,wallet,success,,1,2026-08-09T08:17:57.947344
pay_04256,cust_0820,199,netbanking,success,,1,2026-07-31T10:44:57.947349
pay_04257,cust_1113,4999,upi,success,,1,2026-08-06T22:24:57.947354
pay_04258,cust_0241,1999,netbanking,failed,authentication_failed,1,2026-08-08T21:23:57.947359
pay_04259,cust_0783,999,card,success,,2,2026-08-08T06:02:57.947363
pay_04260,cust_0420,4999,upi,failed,insufficient_funds,1,2026-08-01T18:15:57.947368
pay_04261,cust_0016,999,wallet,success,,1,2026-08-16T19:44:57.947373
pay_04262,cust_0116,1999,card,success,,2,2026-08-01T18:05:57.947378
pay_04263,cust_0591,1499,wallet,success,,1,2026-08-16T00:51:57.947382
pay_04264,cust_0939,2499,netbanking,success,,1,2026-07-30T07:17:57.947387
pay_04265,cust_0361,1499,card,success,,1,2026-08-13T14:29:57.947392
pay_04266,cust_1361,199,card,failed,bank_error,1,2026-08-05T11:33:57.947397
pay_04267,cust_0500,1499,card,success,,1,2026-07-24T22:59:57.947401
pay_04268,cust_0535,299,netbanking,success,,2,2026-07-29T17:41:57.947406
pay_04269,cust_0668,1499,card,success,,1,2026-07-23T15:43:57.947411
pay_04270,cust_1079,1499,netbanking,failed,network_error,1,2026-08-07T11:47:57.947415
pay_04271,cust_1008,299,upi,success,,1,2026-08-09T01:53:57.947420
pay_04272,cust_1153,199,upi,failed,network_error,1,2026-08-09T11:50:57.947426
pay_04273,cust_0660,499,upi,success,,1,2026-07-23T15:41:57.947430
pay_04274,cust_0358,199,wallet,success,,1,2026-08-01T18:43:57.947436
pay_04275,cust_0579,1999,card,success,,1,2026-08-20T22:09:57.947444
pay_04276,cust_0457,299,card,failed,authentication_failed,1,2026-07-30T12:06:57.947449
pay_04277,cust_0277,1999,wallet,success,,1,2026-08-09T21:39:57.947453
pay_04278,cust_0111,1499,upi,success,,1,2026-08-10T10:46:57.947458
pay_04279,cust_0567,499,card,success,,1,2026-08-06T01:29:57.947462
pay_04280,cust_0740,1999,card,failed,authentication_failed,1,2026-08-01T19:56:57.947467
pay_04281,cust_0939,2499,netbanking,success,,2,2026-08-15T05:45:57.947472
pay_04282,cust_1381,2499,netbanking,success,,3,2026-08-15T16:00:57.947477
pay_04283,cust_0751,9999,upi,success,,1,2026-08-01T00:34:57.947482
pay_04284,cust_0930,199,upi,failed,limit_exceeded,1,2026-08-13T23:08:57.947486
pay_04285,cust_1042,499,card,success,,1,2026-07-25T22:22:57.947491
pay_04286,cust_0372,2499,upi,failed,insufficient_funds,1,2026-07-29T00:05:57.947496
pay_04287,cust_0353,4999,wallet,success,,2,2026-08-20T13:12:57.947501
pay_04288,cust_0438,999,netbanking,failed,bank_error,1,2026-08-16T02:50:57.947505
pay_04289,cust_0475,299,netbanking,failed,network_error,1,2026-08-18T05:59:57.947510
pay_04290,cust_1163,9999,upi,success,,3,2026-08-09T15:15:57.947515
pay_04291,cust_1298,2499,card,success,,1,2026-08-16T03:30:57.947519
pay_04292,cust_1378,1999,wallet,success,,1,2026-07-30T23:36:57.947526
pay_04293,cust_1319,1999,upi,success,,2,2026-08-03T22:01:57.947530
pay_04294,cust_1423,1499,upi,success,,1,2026-07-25T04:11:57.947535
pay_04295,cust_0164,999,upi,success,,1,2026-08-11T22:32:57.947540
pay_04296,cust_0819,499,netbanking,failed,timeout,2,2026-08-08T09:47:57.947545
pay_04297,cust_1280,199,card,success,,3,2026-08-01T09:27:57.947550
pay_04298,cust_0908,299,card,success,,1,2026-08-16T20:41:57.947555
pay_04299,cust_0299,499,card,success,,1,2026-08-05T04:10:57.947560
pay_04300,cust_1322,4999,card,failed,network_error,1,2026-07-29T09:58:57.947565
pay_04301,cust_0988,1499,card,failed,network_error,1,2026-08-11T23:41:57.947570
pay_04302,cust_0015,199,netbanking,failed,timeout,2,2026-08-07T23:15:57.947575
pay_04303,cust_0127,9999,card,success,,1,2026-07-25T08:53:57.947579
pay_04304,cust_1431,199,card,failed,insufficient_funds,1,2026-08-11T05:15:57.947584
pay_04305,cust_0584,2499,upi,failed,insufficient_funds,1,2026-07-31T11:27:57.947589
pay_04306,cust_1153,9999,wallet,success,,1,2026-08-16T06:48:57.947594
pay_04307,cust_0028,9999,upi,failed,network_error,2,2026-08-08T19:12:57.947599
pay_04308,cust_0451,299,upi,success,,1,2026-07-28T06:40:57.947604
pay_04309,cust_1101,9999,upi,success,,1,2026-08-04T21:16:57.947608
pay_04310,cust_0858,499,upi,success,,1,2026-07-27T19:06:57.947613
pay_04311,cust_0450,9999,netbanking,failed,insufficient_funds,1,2026-08-22T05:47:57.947619
pay_04312,cust_0311,4999,card,success,,1,2026-07-26T06:11:57.947624
pay_04313,cust_0388,4999,netbanking,success,,2,2026-08-19T12:08:57.947629
pay_04314,cust_1068,9999,wallet,success,,1,2026-08-07T23:53:57.947633
pay_04315,cust_0575,4999,upi,success,,2,2026-07-23T18:24:57.947639
pay_04316,cust_1139,999,upi,success,,1,2026-08-13T06:50:57.947643
pay_04317,cust_0313,1999,card,success,,1,2026-08-17T03:07:57.947649
pay_04318,cust_0821,2499,card,success,,1,2026-08-16T01:28:57.947654
pay_04319,cust_0103,299,card,success,,1,2026-07-31T04:27:57.947658
pay_04320,cust_0314,1499,wallet,success,,1,2026-07-23T22:41:57.947663
pay_04321,cust_0621,499,upi,success,,1,2026-08-13T10:41:57.947667
pay_04322,cust_0395,1999,card,success,,1,2026-08-15T21:15:57.947672
pay_04323,cust_0860,299,wallet,success,,1,2026-08-04T04:15:57.947677
pay_04324,cust_1386,299,upi,success,,1,2026-07-25T00:18:57.947682
pay_04325,cust_0292,999,wallet,success,,1,2026-08-02T07:07:57.947686
pay_04326,cust_0008,1499,wallet,success,,1,2026-07-28T09:55:57.947691
pay_04327,cust_0335,9999,wallet,success,,1,2026-08-10T13:45:57.947695
pay_04328,cust_1172,199,netbanking,success,,1,2026-07-31T09:09:57.947700
pay_04329,cust_0951,4999,netbanking,success,,1,2026-08-02T01:05:57.947704
pay_04330,cust_1063,4999,upi,success,,1,2026-08-05T10:03:57.947709
pay_04331,cust_1082,499,netbanking,success,,1,2026-08-16T10:22:57.947715
pay_04332,cust_0220,1999,wallet,failed,network_error,1,2026-08-17T13:16:57.947720
pay_04333,cust_1133,2499,netbanking,failed,authentication_failed,1,2026-08-04T21:26:57.947726
pay_04334,cust_1210,1999,wallet,success,,2,2026-08-19T06:15:57.947730
pay_04335,cust_0244,299,netbanking,failed,network_error,1,2026-08-01T10:45:57.947735
pay_04336,cust_1265,299,netbanking,failed,bank_error,1,2026-08-06T17:47:57.947740
pay_04337,cust_0845,299,upi,failed,insufficient_funds,1,2026-08-19T21:07:57.947744
pay_04338,cust_1289,2499,wallet,success,,3,2026-08-14T05:12:57.947750
pay_04339,cust_0427,4999,netbanking,success,,1,2026-07-22T16:06:57.947755
pay_04340,cust_0522,199,card,success,,1,2026-08-18T03:09:57.947759
pay_04341,cust_0869,4999,netbanking,success,,1,2026-08-13T21:58:57.947764
pay_04342,cust_0799,4999,upi,success,,1,2026-08-16T23:45:57.947768
pay_04343,cust_0968,299,netbanking,failed,bank_error,1,2026-08-13T17:39:57.947773
pay_04344,cust_0390,9999,upi,failed,network_error,1,2026-07-25T01:40:57.947777
pay_04345,cust_1198,4999,netbanking,success,,1,2026-08-07T12:09:57.947782
pay_04346,cust_0362,1499,card,failed,bank_error,1,2026-07-28T04:47:57.947787
pay_04347,cust_1136,2499,upi,success,,1,2026-08-19T23:43:57.947791
pay_04348,cust_0032,1999,netbanking,success,,1,2026-07-29T19:04:57.947796
pay_04349,cust_0397,1499,card,success,,1,2026-07-31T02:09:57.947800
pay_04350,cust_0052,4999,netbanking,success,,1,2026-08-07T23:22:57.947805
pay_04351,cust_1427,199,wallet,success,,1,2026-08-09T08:42:57.947810
pay_04352,cust_0121,9999,wallet,success,,1,2026-08-08T08:53:57.947814
pay_04353,cust_0010,1499,upi,success,,3,2026-07-30T15:55:57.947819
pay_04354,cust_1089,299,card,success,,1,2026-07-23T17:42:57.947824
pay_04355,cust_1190,4999,card,failed,insufficient_funds,1,2026-08-09T12:18:57.947828
pay_04356,cust_0243,9999,netbanking,success,,1,2026-08-04T21:27:57.947833
pay_04357,cust_1454,999,wallet,failed,bank_error,1,2026-07-26T14:12:57.947837
pay_04358,cust_1390,2499,wallet,success,,1,2026-07-25T08:38:57.947843
pay_04359,cust_1167,1499,upi,success,,1,2026-07-25T15:20:57.947849
pay_04360,cust_0621,1499,wallet,success,,1,2026-08-20T19:11:57.947853
pay_04361,cust_1495,1499,netbanking,success,,2,2026-07-29T08:07:57.947858
pay_04362,cust_0128,999,wallet,success,,1,2026-08-12T03:58:57.947863
pay_04363,cust_0456,9999,netbanking,success,,1,2026-08-08T18:11:57.947867
pay_04364,cust_0263,1999,card,success,,1,2026-08-15T13:27:57.947872
pay_04365,cust_1118,9999,netbanking,success,,1,2026-07-22T11:50:57.947876
pay_04366,cust_0838,1499,wallet,success,,2,2026-07-23T23:49:57.947881
pay_04367,cust_1222,2499,card,success,,1,2026-07-26T12:14:57.947885
pay_04368,cust_0988,499,card,failed,network_error,1,2026-08-05T15:13:57.947890
pay_04369,cust_0037,9999,wallet,success,,1,2026-08-20T19:16:57.947894
pay_04370,cust_1433,2499,wallet,failed,limit_exceeded,1,2026-08-20T05:33:57.947900
pay_04371,cust_0565,2499,upi,success,,1,2026-08-17T00:48:57.947905
pay_04372,cust_0435,499,netbanking,success,,1,2026-08-07T06:58:57.947910
pay_04373,cust_0400,299,netbanking,failed,timeout,2,2026-08-17T05:30:57.947914
pay_04374,cust_1242,1499,upi,success,,1,2026-08-05T10:06:57.947918
pay_04375,cust_0115,299,wallet,success,,2,2026-07-31T19:28:57.947923
pay_04376,cust_0121,4999,wallet,failed,limit_exceeded,1,2026-08-11T14:58:57.947928
pay_04377,cust_0425,999,wallet,success,,1,2026-08-19T14:15:57.947932
pay_04378,cust_1078,999,card,success,,2,2026-08-22T04:02:57.947937
pay_04379,cust_0821,199,netbanking,failed,network_error,2,2026-08-14T06:20:57.947942
pay_04380,cust_0739,199,wallet,success,,1,2026-08-18T22:13:57.947946
pay_04381,cust_0068,999,wallet,success,,1,2026-07-27T10:44:57.947951
pay_04382,cust_0770,2499,upi,failed,limit_exceeded,1,2026-08-11T14:46:57.947956
pay_04383,cust_0189,2499,card,success,,1,2026-08-10T04:36:57.947961
pay_04384,cust_0286,299,card,success,,1,2026-08-13T18:58:57.947965
pay_04385,cust_0100,199,upi,failed,insufficient_funds,3,2026-08-18T11:17:57.947970
pay_04386,cust_0005,4999,wallet,failed,network_error,1,2026-08-08T22:27:57.947974
pay_04387,cust_1096,499,netbanking,failed,timeout,2,2026-08-19T23:45:57.947979
pay_04388,cust_0459,999,netbanking,success,,3,2026-08-06T03:34:57.947984
pay_04389,cust_0525,9999,upi,success,,1,2026-08-09T22:32:57.947989
pay_04390,cust_0933,1999,wallet,success,,1,2026-08-11T23:37:57.947994
pay_04391,cust_0481,1999,netbanking,failed,network_error,1,2026-08-21T18:33:57.947998
pay_04392,cust_0442,199,netbanking,failed,insufficient_funds,3,2026-07-25T12:11:57.948003
pay_04393,cust_0561,4999,upi,success,,1,2026-08-08T10:55:57.948008
pay_04394,cust_1071,499,netbanking,success,,1,2026-08-02T19:09:57.948013
pay_04395,cust_0527,499,card,success,,1,2026-08-20T08:17:57.948018
pay_04396,cust_0428,299,wallet,success,,1,2026-07-30T17:29:57.948022
pay_04397,cust_0967,4999,netbanking,failed,bank_error,2,2026-07-24T14:00:57.948027
pay_04398,cust_1121,2499,card,success,,2,2026-08-04T18:06:57.948031
pay_04399,cust_1006,9999,card,success,,1,2026-07-26T20:08:57.948036
pay_04400,cust_1324,199,card,success,,1,2026-08-04T10:32:57.948040
pay_04401,cust_0957,299,card,success,,1,2026-08-16T16:42:57.948045
pay_04402,cust_1441,2499,upi,success,,1,2026-08-20T06:00:57.948050
pay_04403,cust_1160,499,wallet,failed,timeout,1,2026-08-06T00:55:57.948055
pay_04404,cust_0650,999,upi,success,,2,2026-08-18T17:46:57.948059
pay_04405,cust_1113,9999,wallet,failed,bank_error,1,2026-07-22T23:41:57.948064
pay_04406,cust_0447,299,upi,success,,1,2026-08-08T06:56:57.948069
pay_04407,cust_0242,9999,upi,success,,1,2026-08-21T23:29:57.948074
pay_04408,cust_0021,999,upi,failed,limit_exceeded,1,2026-08-04T08:46:57.948079
pay_04409,cust_1195,999,card,success,,2,2026-08-07T20:59:57.948085
pay_04410,cust_0020,1999,netbanking,success,,1,2026-08-13T23:39:57.948090
pay_04411,cust_0249,4999,card,success,,1,2026-07-27T13:02:57.948094
pay_04412,cust_0030,2499,netbanking,success,,1,2026-08-17T08:14:57.948099
pay_04413,cust_0998,1999,upi,success,,1,2026-08-05T19:36:57.948103
pay_04414,cust_0788,999,upi,success,,1,2026-07-30T05:27:57.948108
pay_04415,cust_0905,1499,netbanking,success,,1,2026-08-08T21:39:57.948112
pay_04416,cust_1470,199,upi,failed,timeout,1,2026-08-02T20:34:57.948117
pay_04417,cust_1153,4999,upi,success,,3,2026-08-02T04:18:57.948121
pay_04418,cust_0405,299,upi,success,,2,2026-07-30T22:12:57.948126
pay_04419,cust_0178,4999,netbanking,success,,1,2026-08-20T16:08:57.948130
pay_04420,cust_0271,999,upi,success,,1,2026-08-13T05:40:57.948135
pay_04421,cust_1221,1999,wallet,success,,1,2026-08-07T20:16:57.948139
pay_04422,cust_0778,999,wallet,failed,insufficient_funds,1,2026-07-30T05:57:57.948144
pay_04423,cust_0510,299,netbanking,success,,1,2026-08-12T03:45:57.948150
pay_04424,cust_1209,1499,upi,failed,limit_exceeded,1,2026-08-13T04:15:57.948155
pay_04425,cust_0830,2499,wallet,success,,1,2026-08-04T08:42:57.948159
pay_04426,cust_1481,499,netbanking,success,,1,2026-08-05T06:59:57.948164
pay_04427,cust_0183,4999,card,success,,1,2026-08-11T10:01:57.948168
pay_04428,cust_0809,199,wallet,success,,1,2026-08-22T05:14:57.948174
pay_04429,cust_0892,9999,wallet,failed,network_error,1,2026-07-30T18:54:57.948178
pay_04430,cust_1034,9999,card,success,,1,2026-07-30T04:26:57.948183
pay_04431,cust_1169,9999,upi,failed,timeout,1,2026-08-16T11:34:57.948188
pay_04432,cust_0619,499,netbanking,success,,1,2026-08-10T23:34:57.948192
pay_04433,cust_0964,1499,netbanking,failed,authentication_failed,1,2026-08-10T21:45:57.948197
pay_04434,cust_0256,4999,netbanking,success,,2,2026-08-11T13:33:57.948201
pay_04435,cust_0659,9999,wallet,success,,2,2026-08-08T15:36:57.948206
pay_04436,cust_0932,4999,netbanking,success,,3,2026-08-01T07:31:57.948211
pay_04437,cust_0706,4999,card,failed,timeout,1,2026-08-10T07:02:57.948215
pay_04438,cust_1467,999,upi,failed,insufficient_funds,2,2026-08-09T03:33:57.948220
pay_04439,cust_0836,499,wallet,success,,2,2026-08-09T16:20:57.948224
pay_04440,cust_0723,2499,wallet,success,,1,2026-08-19T16:22:57.948229
pay_04441,cust_0859,2499,upi,success,,1,2026-08-20T05:07:57.948234
pay_04442,cust_0418,299,wallet,success,,1,2026-08-04T12:53:57.948239
pay_04443,cust_0331,9999,netbanking,success,,1,2026-07-23T01:09:57.948243
pay_04444,cust_0077,1499,wallet,success,,1,2026-08-07T19:54:57.948249
pay_04445,cust_0583,199,upi,success,,1,2026-08-08T10:24:57.948254
pay_04446,cust_0474,4999,upi,failed,bank_error,1,2026-07-27T19:33:57.948259
pay_04447,cust_0969,2499,netbanking,success,,2,2026-08-20T01:11:57.948264
pay_04448,cust_0906,9999,wallet,success,,1,2026-07-28T22:05:57.948269
pay_04449,cust_0255,999,upi,failed,bank_error,1,2026-08-11T00:06:57.948274
pay_04450,cust_0947,199,netbanking,success,,1,2026-08-04T13:32:57.948279
pay_04451,cust_0552,1999,card,failed,timeout,2,2026-08-07T10:25:57.948284
pay_04452,cust_1110,1999,card,success,,1,2026-08-04T05:09:57.948288
pay_04453,cust_1449,999,card,success,,1,2026-08-01T08:09:57.948293
pay_04454,cust_0327,1499,card,success,,2,2026-08-18T19:29:57.948298
pay_04455,cust_0258,999,wallet,success,,1,2026-08-21T08:39:57.948302
pay_04456,cust_0357,9999,card,failed,authentication_failed,2,2026-07-23T09:46:57.948307
pay_04457,cust_0083,4999,wallet,success,,1,2026-08-14T06:57:57.948312
pay_04458,cust_1197,499,netbanking,success,,2,2026-08-08T23:07:57.948316
pay_04459,cust_0660,2499,card,success,,1,2026-08-07T15:59:57.948322
pay_04460,cust_0071,9999,upi,success,,2,2026-08-07T21:05:57.948327
pay_04461,cust_0076,199,card,success,,1,2026-08-02T21:12:57.948331
pay_04462,cust_0640,9999,upi,failed,timeout,1,2026-08-08T00:34:57.948336
pay_04463,cust_0519,1999,card,success,,1,2026-08-06T20:37:57.948340
pay_04464,cust_0789,299,card,success,,1,2026-07-26T21:22:57.948345
pay_04465,cust_1249,2499,netbanking,success,,3,2026-08-05T20:13:57.948349
pay_04466,cust_1465,9999,upi,success,,2,2026-07-26T18:16:57.948355
pay_04467,cust_0309,4999,upi,success,,1,2026-08-16T17:08:57.948360
pay_04468,cust_0143,9999,upi,success,,1,2026-08-16T20:37:57.948365
pay_04469,cust_0374,1499,upi,success,,1,2026-07-23T08:51:57.948369
pay_04470,cust_0253,999,upi,failed,authentication_failed,3,2026-08-07T23:19:57.948374
pay_04471,cust_0371,1499,upi,success,,2,2026-07-26T03:25:57.948379
pay_04472,cust_0376,1499,card,success,,1,2026-07-26T14:14:57.948384
pay_04473,cust_0233,4999,wallet,success,,1,2026-08-18T03:22:57.948388
pay_04474,cust_1153,199,card,success,,2,2026-08-05T19:17:57.948393
pay_04475,cust_0539,1499,upi,success,,2,2026-08-13T20:56:57.948398
pay_04476,cust_0737,499,upi,failed,timeout,1,2026-08-14T04:13:57.948402
pay_04477,cust_1476,1499,wallet,success,,1,2026-08-15T11:35:57.948407
pay_04478,cust_1027,999,netbanking,failed,bank_error,1,2026-08-07T22:53:57.948412
pay_04479,cust_0583,499,netbanking,failed,authentication_failed,1,2026-08-09T01:58:57.948417
pay_04480,cust_0271,1999,wallet,success,,2,2026-08-13T11:11:57.948422
pay_04481,cust_1188,4999,card,success,,1,2026-08-13T05:26:57.948426
pay_04482,cust_0551,1999,card,success,,1,2026-08-17T09:09:57.948431
pay_04483,cust_0149,2499,netbanking,success,,1,2026-08-21T15:55:57.948436
pay_04484,cust_0064,4999,wallet,success,,2,2026-08-12T12:49:57.948440
pay_04485,cust_0693,199,card,success,,1,2026-07-22T19:20:57.948445
pay_04486,cust_0867,299,netbanking,success,,2,2026-08-16T18:56:57.948449
pay_04487,cust_0424,299,upi,failed,network_error,1,2026-08-10T22:48:57.948456
pay_04488,cust_0619,1999,upi,success,,2,2026-08-01T23:38:57.948460
pay_04489,cust_0734,1499,netbanking,success,,1,2026-08-13T15:25:57.948465
pay_04490,cust_0627,1999,netbanking,success,,1,2026-08-09T10:21:57.948470
