payment_id,customer_id,amount,payment_method,status,failure_reason,attempt_number,created_at,recovered,recovered_amount
pay_03172,cust_1496,199,upi,failed,bank_error,1,2026-08-11T01:56:57.942106,False,0
pay_03174,cust_0594,299,netbanking,failed,network_error,2,2026-08-07T17:55:57.942115,False,0
pay_03182,cust_0736,499,card,failed,network_error,1,2026-07-29T00:46:57.942152,True,499
pay_03187,cust_1307,499,card,failed,bank_error,1,2026-07-30T05:29:57.942176,True,499
pay_03188,cust_1321,499,upi,failed,network_error,1,2026-08-06T09:08:57.942181,False,0
pay_03190,cust_0302,1499,netbanking,failed,limit_exceeded,3,2026-08-10T14:42:57.942190,False,0
pay_03191,cust_0621,9999,netbanking,failed,network_error,3,2026-08-03T02:19:57.942196,False,0
pay_03192,cust_0754,1499,card,failed,authentication_failed,2,2026-08-18T00:21:57.942201,True,1499
pay_03196,cust_0159,499,upi,failed,timeout,1,2026-08-11T06:34:57.942219,True,499
pay_03200,cust_0230,4999,upi,failed,timeout,1,2026-08-04T06:50:57.942238,True,4999
pay_03203,cust_1397,2499,upi,failed,network_error,2,2026-08-06T15:36:57.942252,False,0
pay_03208,cust_1164,2499,wallet,failed,insufficient_funds,1,2026-08-07T12:32:57.942275,False,0
pay_03210,cust_0246,199,card,failed,insufficient_funds,1,2026-07-24T08:33:57.942284,False,0
pay_03213,cust_1456,4999,card,failed,insufficient_funds,1,2026-08-14T11:57:57.942299,False,0
pay_03215,cust_0364,2499,card,failed,insufficient_funds,1,2026-08-19T23:21:57.942309,True,2499
pay_03216,cust_0621,1999,upi,failed,limit_exceeded,1,2026-08-18T06:52:57.942313,False,0
pay_03219,cust_1459,499,netbanking,failed,authentication_failed,1,2026-08-07T16:46:57.942328,False,0
pay_03223,cust_0687,1999,upi,failed,bank_error,1,2026-08-18T12:28:57.942347,True,1999
pay_03224,cust_0665,9999,wallet,failed,bank_error,1,2026-07-25T03:47:57.942351,False,0
pay_03226,cust_0346,999,netbanking,failed,timeout,2,2026-08-03T11:04:57.942361,False,0
pay_03227,cust_0430,499,upi,failed,limit_exceeded,2,2026-08-14T04:33:57.942366,True,499
pay_03229,cust_0215,1999,card,failed,network_error,1,2026-08-01T03:03:57.942375,False,0
pay_03234,cust_0520,999,netbanking,failed,insufficient_funds,1,2026-08-11T04:49:57.942399,True,999
pay_03235,cust_0833,1499,wallet,failed,bank_error,1,2026-07-29T20:54:57.942405,True,1499
pay_03238,cust_0156,999,upi,failed,network_error,1,2026-08-13T08:26:57.942419,True,999
pay_03241,cust_0563,2499,netbanking,failed,limit_exceeded,1,2026-08-15T05:48:57.942434,False,0
pay_03242,cust_1301,499,card,failed,network_error,1,2026-08-11T01:51:57.942438,True,499
pay_03246,cust_1360,4999,upi,failed,limit_exceeded,1,2026-07-22T11:45:57.942456,False,0
pay_03249,cust_0628,199,upi,failed,timeout,2,2026-08-01T00:24:57.942471,True,199
pay_03250,cust_0043,1499,upi,failed,timeout,2,2026-08-03T21:03:57.942476,True,1499
pay_03251,cust_1483,9999,wallet,failed,authentication_failed,1,2026-08-10T04:29:57.942481,False,0
pay_03257,cust_1295,299,card,failed,network_error,1,2026-07-28T17:34:57.942510,False,0
pay_03264,cust_0328,4999,card,failed,limit_exceeded,2,2026-07-23T02:56:57.942543,True,4999
pay_03266,cust_0931,1499,netbanking,failed,authentication_failed,1,2026-07-26T18:04:57.942552,False,0
pay_03270,cust_0822,1999,upi,failed,limit_exceeded,1,2026-08-11T15:36:57.942570,True,1999
pay_03271,cust_0319,299,wallet,failed,timeout,3,2026-08-04T04:21:57.942575,False,0
pay_03274,cust_0356,4999,wallet,failed,insufficient_funds,2,2026-07-23T16:17:57.942589,True,4999
pay_03279,cust_0133,4999,card,failed,network_error,2,2026-08-15T14:40:57.942615,True,4999
pay_03281,cust_0208,299,card,failed,authentication_failed,1,2026-08-07T21:33:57.942624,True,299
pay_03284,cust_1079,4999,upi,failed,timeout,1,2026-07-29T20:03:57.942639,False,0
pay_03285,cust_1386,4999,wallet,failed,authentication_failed,1,2026-08-06T19:01:57.942644,False,0
pay_03292,cust_0303,199,netbanking,failed,authentication_failed,1,2026-07-30T14:10:57.942677,False,0
pay_03293,cust_0278,1999,card,failed,network_error,1,2026-08-13T17:45:57.942683,True,1999
pay_03294,cust_1267,199,netbanking,failed,authentication_failed,1,2026-08-14T10:47:57.942687,False,0
pay_03297,cust_0884,9999,upi,failed,limit_exceeded,1,2026-08-15T23:35:57.942703,False,0
pay_03299,cust_1371,4999,upi,failed,insufficient_funds,1,2026-07-23T14:39:57.942713,False,0
pay_03300,cust_1131,999,netbanking,failed,network_error,1,2026-07-26T13:43:57.942718,False,0
pay_03303,cust_0045,199,netbanking,failed,authentication_failed,1,2026-07-22T10:56:57.942732,False,0
pay_03305,cust_1264,499,netbanking,failed,insufficient_funds,1,2026-07-29T06:25:57.942741,True,499
pay_03307,cust_0483,4999,netbanking,failed,network_error,1,2026-08-22T06:25:57.942752,False,0
pay_03313,cust_0417,2499,card,failed,timeout,2,2026-07-29T07:44:57.942780,True,2499
pay_03314,cust_0691,1999,card,failed,bank_error,1,2026-08-21T12:55:57.942785,True,1999
pay_03320,cust_1449,2499,upi,failed,authentication_failed,1,2026-08-01T07:16:57.942814,False,0
pay_03321,cust_1292,2499,upi,failed,authentication_failed,1,2026-08-10T02:45:57.942819,True,2499
pay_03325,cust_1168,4999,wallet,failed,bank_error,1,2026-08-21T03:38:57.942838,False,0
pay_03338,cust_1460,299,netbanking,failed,timeout,1,2026-08-08T04:13:57.942899,True,299
pay_03341,cust_1272,1499,netbanking,failed,bank_error,1,2026-08-04T22:10:57.942914,False,0
pay_03343,cust_0801,1999,card,failed,insufficient_funds,2,2026-08-18T08:53:57.942924,True,1999
pay_03352,cust_0585,2499,upi,failed,authentication_failed,2,2026-07-30T08:14:57.942966,False,0
pay_03357,cust_0178,999,upi,failed,bank_error,1,2026-07-31T13:21:57.942991,False,0
pay_03359,cust_0015,1999,upi,failed,network_error,1,2026-07-29T19:51:57.943000,True,1999
pay_03363,cust_0843,999,wallet,failed,authentication_failed,1,2026-07-23T09:50:57.943020,False,0
pay_03364,cust_0080,1999,wallet,failed,authentication_failed,1,2026-08-03T16:30:57.943025,False,0
pay_03365,cust_0459,9999,upi,failed,bank_error,2,2026-08-18T22:09:57.943030,False,0
pay_03366,cust_0681,2499,upi,failed,authentication_failed,1,2026-08-16T13:07:57.943034,True,2499
pay_03377,cust_1298,1499,wallet,failed,network_error,1,2026-07-25T12:39:57.943086,False,0
pay_03380,cust_0406,1499,wallet,failed,insufficient_funds,1,2026-08-12T23:11:57.943101,False,0
pay_03385,cust_0842,1999,card,failed,network_error,1,2026-07-28T01:41:57.943125,False,0
pay_03387,cust_0724,2499,netbanking,failed,network_error,1,2026-08-12T17:30:57.943135,True,2499
pay_03392,cust_1349,199,upi,failed,limit_exceeded,1,2026-08-03T00:38:57.943159,False,0
pay_03393,cust_1296,499,upi,failed,timeout,1,2026-08-05T03:33:57.943164,True,499
pay_03396,cust_1481,199,wallet,failed,limit_exceeded,1,2026-08-12T03:42:57.943179,False,0
pay_03397,cust_0008,1999,wallet,failed,insufficient_funds,1,2026-07-23T14:47:57.943184,False,0
pay_03399,cust_1052,199,wallet,failed,bank_error,2,2026-08-18T07:48:57.943193,False,0
pay_03403,cust_0348,4999,card,failed,bank_error,1,2026-08-07T10:07:57.943213,False,0
pay_03410,cust_1023,4999,upi,failed,bank_error,2,2026-08-19T15:01:57.943246,False,0
pay_03411,cust_0855,499,upi,failed,timeout,3,2026-08-08T04:54:57.943251,False,0
pay_03418,cust_0513,199,upi,failed,timeout,2,2026-08-14T13:35:57.943284,False,0
pay_03423,cust_0713,999,card,failed,limit_exceeded,1,2026-08-18T13:14:57.943308,False,0
pay_03427,cust_1282,1999,upi,failed,limit_exceeded,2,2026-08-14T06:27:57.943328,False,0
pay_03430,cust_0086,2499,upi,failed,network_error,1,2026-07-23T11:18:57.943343,False,0
pay_03434,cust_1276,1499,upi,failed,network_error,1,2026-07-22T14:44:57.943362,True,1499
pay_03443,cust_0033,4999,netbanking,failed,authentication_failed,1,2026-08-18T06:54:57.943405,False,0
pay_03444,cust_1223,4999,wallet,failed,insufficient_funds,1,2026-08-02T06:57:57.943410,False,0
pay_03447,cust_1176,999,card,failed,authentication_failed,1,2026-08-16T08:37:57.943425,False,0
pay_03448,cust_1420,199,card,failed,authentication_failed,2,2026-07-29T17:48:57.943430,True,199
pay_03449,cust_0229,199,netbanking,failed,authentication_failed,1,2026-08-03T19:50:57.943435,False,0
pay_03452,cust_0476,4999,netbanking,failed,bank_error,3,2026-08-10T18:03:57.943453,False,0
pay_03456,cust_1246,4999,card,failed,limit_exceeded,3,2026-08-02T16:48:57.943473,False,0
pay_03459,cust_0267,2499,upi,failed,limit_exceeded,1,2026-08-04T00:13:57.943487,True,2499
pay_03461,cust_0302,999,netbanking,failed,insufficient_funds,2,2026-08-12T00:16:57.943496,False,0
pay_03463,cust_0779,199,netbanking,failed,authentication_failed,1,2026-08-13T14:53:57.943506,False,0
pay_03469,cust_0682,9999,upi,failed,limit_exceeded,2,2026-08-12T21:47:57.943535,False,0
pay_03474,cust_0501,1499,upi,failed,limit_exceeded,2,2026-07-25T20:04:57.943559,False,0
pay_03476,cust_0545,499,card,failed,limit_exceeded,1,2026-08-16T07:04:57.943569,False,0
pay_03482,cust_1279,9999,wallet,failed,authentication_failed,2,2026-07-28T23:53:57.943597,False,0
pay_03483,cust_1421,2499,card,failed,limit_exceeded,1,2026-08-14T07:52:57.943602,False,0
pay_03488,cust_0274,2499,card,failed,authentication_failed,1,2026-08-01T17:39:57.943627,False,0
pay_03494,cust_1112,999,card,failed,bank_error,1,2026-08-07T03:10:57.943657,False,0
pay_03496,cust_1047,299,wallet,failed,timeout,1,2026-08-17T18:55:57.943667,False,0
pay_03499,cust_0429,1999,card,failed,limit_exceeded,1,2026-08-08T09:14:57.943681,False,0
pay_03503,cust_1148,1499,card,failed,bank_error,1,2026-08-04T15:00:57.943699,True,1499
pay_03505,cust_1413,9999,upi,failed,limit_exceeded,1,2026-08-20T19:41:57.943709,False,0
pay_03506,cust_0048,199,wallet,failed,insufficient_funds,1,2026-08-12T16:32:57.943713,True,199
pay_03508,cust_1097,199,wallet,failed,bank_error,1,2026-08-16T09:37:57.943723,False,0
pay_03511,cust_1483,999,wallet,failed,limit_exceeded,1,2026-08-04T08:54:57.943738,False,0
pay_03517,cust_0747,299,wallet,failed,limit_exceeded,1,2026-07-22T11:57:57.943766,False,0
pay_03523,cust_0478,299,upi,failed,limit_exceeded,1,2026-07-30T16:11:57.943794,False,0
pay_03527,cust_1327,4999,wallet,failed,insufficient_funds,1,2026-08-05T18:31:57.943813,False,0
pay_03528,cust_0597,4999,card,failed,authentication_failed,1,2026-07-28T12:06:57.943817,False,0
pay_03529,cust_1011,199,upi,failed,limit_exceeded,1,2026-07-27T07:02:57.943822,False,0
pay_03536,cust_1401,2499,netbanking,failed,insufficient_funds,1,2026-08-20T06:25:57.943857,False,0
pay_03540,cust_0344,999,card,failed,network_error,2,2026-07-22T13:48:57.943876,True,999
pay_03541,cust_0969,4999,wallet,failed,limit_exceeded,1,2026-07-28T22:21:57.943881,False,0
pay_03560,cust_0671,999,upi,failed,limit_exceeded,3,2026-08-07T06:30:57.943972,False,0
pay_03571,cust_0264,999,upi,failed,authentication_failed,1,2026-08-17T22:46:57.944024,False,0
pay_03585,cust_0904,4999,card,failed,timeout,1,2026-08-13T02:36:57.944091,False,0
pay_03586,cust_0267,9999,netbanking,failed,limit_exceeded,1,2026-08-06T21:07:57.944096,False,0
pay_03594,cust_1232,9999,upi,failed,timeout,3,2026-07-26T21:14:57.944136,False,0
pay_03599,cust_0803,499,netbanking,failed,authentication_failed,1,2026-08-12T19:23:57.944159,False,0
pay_03602,cust_1456,299,upi,failed,authentication_failed,2,2026-07-29T13:19:57.944173,True,299
pay_03604,cust_1443,1499,netbanking,failed,authentication_failed,1,2026-08-21T03:50:57.944183,True,1499
pay_03605,cust_1251,499,card,failed,authentication_failed,2,2026-08-09T07:14:57.944188,True,499
pay_03606,cust_0701,9999,netbanking,failed,limit_exceeded,1,2026-08-14T23:15:57.944192,False,0
pay_03616,cust_0362,199,wallet,failed,bank_error,2,2026-08-18T03:52:57.944241,False,0
pay_03618,cust_1388,299,wallet,failed,insufficient_funds,1,2026-07-26T04:17:57.944251,False,0
pay_03623,cust_0262,499,netbanking,failed,limit_exceeded,1,2026-08-20T01:12:57.944275,True,499
pay_03628,cust_1038,2499,wallet,failed,bank_error,1,2026-07-23T22:33:57.944298,True,2499
pay_03635,cust_0223,9999,card,failed,limit_exceeded,1,2026-08-04T07:41:57.944332,False,0
pay_03637,cust_0719,4999,wallet,failed,bank_error,1,2026-08-20T11:54:57.944343,False,0
pay_03640,cust_0407,9999,netbanking,failed,bank_error,1,2026-08-13T11:19:57.944357,True,9999
pay_03647,cust_0524,4999,wallet,failed,authentication_failed,1,2026-07-26T06:44:57.944391,False,0
pay_03648,cust_0853,299,card,failed,network_error,1,2026-08-07T03:14:57.944396,True,299
pay_03649,cust_1107,499,netbanking,failed,insufficient_funds,1,2026-08-12T09:37:57.944401,False,0
pay_03653,cust_1016,1499,wallet,failed,insufficient_funds,1,2026-07-23T02:02:57.944420,True,1499
pay_03654,cust_1094,499,upi,failed,authentication_failed,2,2026-08-16T09:34:57.944425,False,0
pay_03656,cust_0896,299,wallet,failed,bank_error,3,2026-08-18T22:27:57.944435,False,0
pay_03666,cust_1006,9999,card,failed,authentication_failed,1,2026-07-29T17:12:57.944483,False,0
pay_03670,cust_1115,4999,wallet,failed,limit_exceeded,1,2026-08-14T21:51:57.944504,True,4999
pay_03674,cust_1324,1499,netbanking,failed,bank_error,1,2026-08-16T08:43:57.944522,True,1499
pay_03675,cust_0721,299,upi,failed,timeout,1,2026-07-27T04:31:57.944527,False,0
pay_03685,cust_0582,4999,upi,failed,bank_error,1,2026-07-29T04:56:57.944576,False,0
pay_03686,cust_1426,499,card,failed,insufficient_funds,1,2026-07-24T21:45:57.944580,False,0
pay_03688,cust_1405,1999,card,failed,timeout,1,2026-08-01T23:01:57.944591,True,1999
pay_03701,cust_0961,999,card,failed,limit_exceeded,1,2026-07-25T14:19:57.944654,False,0
pay_03704,cust_1330,299,upi,failed,network_error,1,2026-08-20T23:23:57.944668,True,299
pay_03706,cust_1319,4999,card,failed,insufficient_funds,2,2026-07-28T14:35:57.944678,False,0
pay_03708,cust_0233,4999,card,failed,timeout,2,2026-08-14T23:03:57.944688,True,4999
pay_03712,cust_0238,4999,netbanking,failed,bank_error,3,2026-07-29T23:12:57.944707,False,0
pay_03713,cust_0581,4999,netbanking,failed,authentication_failed,2,2026-07-26T01:28:57.944712,False,0
pay_03718,cust_0013,4999,wallet,failed,network_error,1,2026-08-03T03:29:57.944735,False,0
pay_03719,cust_1145,2499,card,failed,authentication_failed,2,2026-07-22T19:17:57.944740,True,2499
pay_03720,cust_0903,4999,netbanking,failed,insufficient_funds,3,2026-08-22T05:32:57.944745,False,0
pay_03723,cust_0308,1499,netbanking,failed,bank_error,1,2026-07-26T00:46:57.944760,True,1499
pay_03724,cust_1236,499,card,failed,limit_exceeded,1,2026-08-21T13:27:57.944765,False,0
pay_03727,cust_0328,199,card,failed,network_error,1,2026-07-25T12:27:57.944780,False,0
pay_03732,cust_1084,299,card,failed,network_error,3,2026-07-27T20:47:57.944804,False,0
pay_03733,cust_0778,299,card,failed,timeout,1,2026-07-28T15:58:57.944808,False,0
pay_03737,cust_0348,1999,netbanking,failed,timeout,1,2026-08-07T18:36:57.944827,True,1999
pay_03747,cust_0419,199,netbanking,failed,bank_error,1,2026-07-24T13:33:57.944876,False,0
pay_03749,cust_0860,1999,card,failed,limit_exceeded,3,2026-07-27T18:36:57.944886,False,0
pay_03750,cust_0072,9999,upi,failed,bank_error,1,2026-07-23T02:16:57.944890,True,9999
pay_03754,cust_1342,199,wallet,failed,authentication_failed,1,2026-08-01T18:14:57.944909,True,199
pay_03755,cust_0079,499,card,failed,limit_exceeded,1,2026-08-08T06:21:57.944915,True,499
pay_03756,cust_0086,9999,wallet,failed,bank_error,1,2026-07-23T09:04:57.944919,False,0
pay_03762,cust_0376,4999,wallet,failed,timeout,3,2026-08-20T10:13:57.944947,False,0
pay_03763,cust_0776,1999,wallet,failed,limit_exceeded,2,2026-08-02T00:03:57.944952,False,0
pay_03765,cust_0476,299,wallet,failed,authentication_failed,3,2026-08-15T10:00:57.944964,False,0
pay_03766,cust_0781,1499,card,failed,bank_error,2,2026-08-11T06:26:57.944969,False,0
pay_03767,cust_0767,999,card,failed,limit_exceeded,1,2026-08-12T21:18:57.944973,True,999
pay_03770,cust_0865,199,upi,failed,limit_exceeded,3,2026-08-16T04:02:57.944988,False,0
pay_03777,cust_0620,499,card,failed,limit_exceeded,1,2026-08-10T16:32:57.945021,True,499
pay_03778,cust_1160,1999,upi,failed,timeout,2,2026-07-24T17:05:57.945026,True,1999
pay_03789,cust_0420,2499,upi,failed,timeout,2,2026-07-26T10:55:57.945079,True,2499
pay_03790,cust_0862,2499,upi,failed,authentication_failed,1,2026-08-05T03:21:57.945083,True,2499
pay_03793,cust_0707,499,wallet,failed,timeout,2,2026-08-20T21:35:57.945098,False,0
pay_03795,cust_1444,199,card,failed,authentication_failed,1,2026-07-27T06:18:57.945107,True,199
pay_03800,cust_0881,4999,netbanking,failed,network_error,2,2026-08-16T12:05:57.945132,True,4999
pay_03803,cust_1402,199,wallet,failed,insufficient_funds,2,2026-08-08T05:06:57.945147,False,0
pay_03804,cust_0606,2499,wallet,failed,limit_exceeded,2,2026-08-09T15:53:57.945152,False,0
pay_03807,cust_0321,1999,wallet,failed,timeout,1,2026-08-10T12:30:57.945167,True,1999
pay_03812,cust_0370,1999,wallet,failed,bank_error,2,2026-08-20T16:13:57.945191,False,0
pay_03814,cust_1322,1999,netbanking,failed,timeout,1,2026-08-03T04:42:57.945200,True,1999
pay_03823,cust_0459,4999,netbanking,failed,limit_exceeded,1,2026-07-29T05:13:57.945242,False,0
pay_03828,cust_1376,2499,wallet,failed,authentication_failed,2,2026-08-07T06:28:57.945268,True,2499
pay_03830,cust_0429,4999,netbanking,failed,authentication_failed,1,2026-08-22T07:07:57.945277,True,4999
pay_03832,cust_0461,4999,card,failed,limit_exceeded,1,2026-08-11T09:28:57.945287,True,4999
pay_03834,cust_1486,1499,upi,failed,timeout,3,2026-07-30T20:46:57.945296,False,0
pay_03835,cust_0632,999,netbanking,failed,network_error,1,2026-08-10T09:01:57.945301,False,0
pay_03836,cust_0309,2499,card,failed,insufficient_funds,1,2026-07-23T03:33:57.945306,True,2499
pay_03837,cust_0986,9999,upi,failed,timeout,1,2026-08-19T21:41:57.945311,True,9999
pay_03838,cust_0306,499,upi,failed,network_error,1,2026-07-27T05:48:57.945316,False,0
pay_03840,cust_0112,2499,card,failed,authentication_failed,1,2026-08-07T17:30:57.945325,True,2499
pay_03853,cust_0848,499,upi,failed,timeout,1,2026-07-27T07:25:57.945388,True,499
pay_03856,cust_0523,199,upi,failed,limit_exceeded,1,2026-08-07T04:42:57.945403,True,199
pay_03858,cust_0687,1999,upi,failed,authentication_failed,1,2026-07-28T21:39:57.945412,True,1999
pay_03859,cust_1030,1999,wallet,failed,bank_error,1,2026-07-29T08:19:57.945417,False,0
pay_03862,cust_0050,1999,card,failed,bank_error,2,2026-08-15T22:20:57.945431,True,1999
pay_03868,cust_1424,1499,upi,failed,authentication_failed,1,2026-08-17T19:42:57.945465,False,0
pay_03871,cust_1430,4999,netbanking,failed,bank_error,1,2026-08-15T13:14:57.945480,True,4999
pay_03872,cust_0963,199,netbanking,failed,network_error,1,2026-08-10T15:55:57.945485,False,0
pay_03878,cust_1303,1999,upi,failed,network_error,1,2026-07-30T07:41:57.945512,True,1999
pay_03882,cust_1439,9999,upi,failed,timeout,1,2026-07-22T22:10:57.945532,True,9999
pay_03888,cust_0428,199,card,failed,insufficient_funds,1,2026-08-18T00:05:57.945560,False,0
pay_03892,cust_0156,4999,wallet,failed,timeout,1,2026-07-24T23:34:57.945580,False,0
pay_03897,cust_0546,1999,card,failed,network_error,2,2026-08-06T22:17:57.945604,True,1999
pay_03909,cust_0871,9999,upi,failed,limit_exceeded,1,2026-08-20T22:32:57.945663,False,0
pay_03911,cust_0146,1499,card,failed,timeout,2,2026-07-23T04:53:57.945672,False,0
pay_03915,cust_0977,4999,card,failed,bank_error,1,2026-08-02T23:55:57.945693,True,4999
pay_03917,cust_0920,2499,card,failed,insufficient_funds,1,2026-07-22T22:50:57.945702,False,0
pay_03919,cust_1473,499,card,failed,timeout,1,2026-08-11T05:26:57.945712,False,0
pay_03928,cust_1202,1999,netbanking,failed,limit_exceeded,2,2026-08-15T06:09:57.945754,True,1999
pay_03929,cust_1373,1499,netbanking,failed,network_error,1,2026-07-23T03:50:57.945759,True,1499
pay_03932,cust_0611,1499,netbanking,failed,insufficient_funds,1,2026-08-07T06:33:57.945774,False,0
pay_03933,cust_0779,1499,wallet,failed,bank_error,1,2026-07-26T09:39:57.945778,False,0
pay_03941,cust_0270,1999,wallet,failed,network_error,1,2026-08-12T01:07:57.945818,True,1999
pay_03950,cust_0545,1999,wallet,failed,authentication_failed,1,2026-08-09T22:32:57.945862,False,0
pay_03951,cust_0940,499,card,failed,bank_error,1,2026-08-13T12:11:57.945867,True,499
pay_03955,cust_0549,2499,wallet,failed,timeout,1,2026-08-19T01:33:57.945885,True,2499
pay_03959,cust_0623,499,netbanking,failed,bank_error,1,2026-07-30T17:45:57.945907,False,0
pay_03963,cust_0444,9999,upi,failed,bank_error,1,2026-08-14T09:52:57.945927,True,9999
pay_03969,cust_1396,1499,netbanking,failed,insufficient_funds,3,2026-08-15T12:44:57.945955,False,0
pay_03970,cust_0334,4999,card,failed,limit_exceeded,1,2026-07-26T12:20:57.945960,False,0
pay_03972,cust_0285,1499,netbanking,failed,network_error,1,2026-08-15T21:25:57.945969,True,1499
pay_03973,cust_1294,199,upi,failed,bank_error,1,2026-08-08T00:18:57.945974,True,199
pay_03975,cust_0394,9999,upi,failed,limit_exceeded,2,2026-08-01T21:24:57.945984,False,0
pay_03976,cust_0618,4999,upi,failed,authentication_failed,1,2026-08-07T07:53:57.945989,False,0
pay_03982,cust_0432,299,card,failed,insufficient_funds,1,2026-08-03T04:40:57.946019,False,0
pay_03987,cust_1200,1499,netbanking,failed,insufficient_funds,2,2026-07-22T22:45:57.946043,False,0
pay_03994,cust_0803,499,card,failed,insufficient_funds,2,2026-08-20T00:22:57.946076,True,499
pay_03999,cust_0115,9999,card,failed,timeout,1,2026-07-29T10:52:57.946102,False,0
pay_04020,cust_0438,999,wallet,failed,timeout,1,2026-07-30T12:05:57.946203,False,0
pay_04021,cust_0358,1499,card,failed,insufficient_funds,2,2026-08-01T11:43:57.946208,False,0
pay_04024,cust_0941,2499,netbanking,failed,network_error,1,2026-07-26T18:04:57.946222,False,0
pay_04026,cust_0611,199,card,failed,insufficient_funds,1,2026-08-03T18:10:57.946232,False,0
pay_04027,cust_1076,2499,netbanking,failed,authentication_failed,3,2026-08-12T17:29:57.946237,False,0
pay_04028,cust_0593,4999,wallet,failed,timeout,1,2026-08-05T10:38:57.946241,True,4999
pay_04029,cust_1179,999,card,failed,limit_exceeded,2,2026-08-01T22:39:57.946246,True,999
pay_04036,cust_0754,1499,netbanking,failed,insufficient_funds,2,2026-08-01T16:37:57.946278,True,1499
pay_04038,cust_1345,199,wallet,failed,bank_error,2,2026-08-17T20:55:57.946289,True,199
pay_04040,cust_1212,2499,netbanking,failed,network_error,1,2026-08-11T04:06:57.946298,True,2499
pay_04044,cust_0979,1999,card,failed,authentication_failed,1,2026-07-29T09:12:57.946318,True,1999
pay_04048,cust_1153,4999,netbanking,failed,authentication_failed,2,2026-07-29T14:22:57.946337,False,0
pay_04049,cust_1285,199,netbanking,failed,insufficient_funds,1,2026-07-28T11:14:57.946342,False,0
pay_04050,cust_0150,499,upi,failed,bank_error,1,2026-07-25T04:20:57.946347,True,499
pay_04051,cust_1091,2499,card,failed,bank_error,1,2026-08-18T20:45:57.946352,True,2499
pay_04053,cust_0917,1499,upi,failed,limit_exceeded,1,2026-07-25T20:31:57.946362,False,0
pay_04054,cust_0520,4999,upi,failed,bank_error,2,2026-08-14T13:05:57.946367,True,4999
pay_04055,cust_1033,4999,wallet,failed,timeout,1,2026-08-13T08:10:57.946371,False,0
pay_04060,cust_0226,999,upi,failed,bank_error,1,2026-08-10T21:57:57.946395,True,999
pay_04072,cust_0183,299,upi,failed,timeout,1,2026-08-09T01:49:57.946452,True,299
pay_04073,cust_1064,999,upi,failed,limit_exceeded,1,2026-07-25T08:39:57.946457,False,0
pay_04077,cust_0884,499,card,failed,authentication_failed,2,2026-08-15T21:05:57.946477,False,0
pay_04083,cust_0853,299,upi,failed,timeout,2,2026-08-13T12:36:57.946506,True,299
pay_04087,cust_0828,1499,card,failed,timeout,2,2026-08-22T01:21:57.946526,True,1499
pay_04088,cust_0588,199,wallet,failed,network_error,1,2026-08-03T07:59:57.946530,True,199
pay_04091,cust_0679,1999,card,failed,bank_error,1,2026-08-08T04:27:57.946545,True,1999
pay_04101,cust_0969,199,upi,failed,bank_error,1,2026-08-10T12:02:57.946593,True,199
pay_04104,cust_0824,499,upi,failed,timeout,1,2026-07-23T00:59:57.946608,True,499
pay_04105,cust_0584,4999,upi,failed,timeout,1,2026-07-25T19:03:57.946613,False,0
pay_04114,cust_0223,4999,upi,failed,limit_exceeded,3,2026-08-16T16:40:57.946656,False,0
pay_04116,cust_0157,999,wallet,failed,limit_exceeded,2,2026-08-03T18:47:57.946667,False,0
pay_04117,cust_1105,4999,netbanking,failed,limit_exceeded,1,2026-08-20T23:18:57.946672,False,0
pay_04120,cust_1341,1999,wallet,failed,bank_error,2,2026-08-09T23:33:57.946686,False,0
pay_04123,cust_0175,499,netbanking,failed,network_error,1,2026-08-12T23:07:57.946700,False,0
pay_04124,cust_1213,4999,wallet,failed,network_error,1,2026-08-19T19:52:57.946705,True,4999
pay_04125,cust_0163,1999,netbanking,failed,authentication_failed,1,2026-08-19T03:24:57.946709,False,0
pay_04126,cust_0197,1499,netbanking,failed,authentication_failed,1,2026-08-21T13:35:57.946716,True,1499
pay_04127,cust_1099,499,wallet,failed,authentication_failed,1,2026-07-27T15:52:57.946721,False,0
pay_04135,cust_0951,2499,wallet,failed,timeout,1,2026-07-24T00:08:57.946758,True,2499
pay_04139,cust_0946,1499,upi,failed,bank_error,1,2026-07-25T14:07:57.946778,True,1499
pay_04143,cust_1251,199,card,failed,bank_error,1,2026-08-06T04:04:57.946797,False,0
pay_04158,cust_0717,999,card,failed,bank_error,1,2026-08-20T21:27:57.946870,True,999
pay_04164,cust_0081,499,netbanking,failed,timeout,1,2026-07-24T10:50:57.946899,False,0
pay_04165,cust_0516,4999,card,failed,timeout,1,2026-08-11T17:53:57.946904,True,4999
pay_04166,cust_0860,1999,upi,failed,timeout,1,2026-08-14T07:24:57.946909,False,0
pay_04170,cust_1453,1499,upi,failed,insufficient_funds,1,2026-07-31T23:48:57.946929,False,0
pay_04174,cust_1149,4999,netbanking,failed,network_error,1,2026-08-13T08:46:57.946948,False,0
pay_04175,cust_1468,999,upi,failed,authentication_failed,1,2026-08-02T14:01:57.946954,False,0
pay_04178,cust_1012,199,card,failed,network_error,1,2026-08-10T00:39:57.946969,False,0
pay_04184,cust_0314,2499,upi,failed,authentication_failed,2,2026-08-06T02:47:57.946997,False,0
pay_04185,cust_1198,299,card,failed,network_error,2,2026-08-15T08:26:57.947002,True,299
pay_04188,cust_0705,299,netbanking,failed,bank_error,3,2026-08-18T14:08:57.947016,False,0
